"","GSM3936879_202163530086_R01C01","GSM3936880_202163530086_R02C01","GSM3936881_202163530086_R03C01","GSM3936882_202163530086_R04C01","GSM3936883_202163530086_R05C01","GSM3936884_202163530086_R06C01","GSM3936885_202163530086_R07C01","GSM3936886_202163530086_R08C01","GSM3936887_202163530106_R01C01","GSM3936888_202163530106_R02C01","GSM3936889_202163530106_R03C01","GSM3936890_202163530106_R04C01","GSM3936891_202163530106_R05C01","GSM3936892_202163530106_R06C01","GSM3936893_202163530106_R07C01","GSM3936894_202163530106_R08C01","GSM3936895_202163530149_R01C01","GSM3936896_202163530149_R02C01","GSM3936897_202163530149_R03C01","GSM3936898_202163530149_R04C01","GSM3936899_202163530149_R05C01","GSM3936900_202163530149_R06C01","GSM3936901_202163530149_R07C01","GSM3936902_202163530149_R08C01","GSM3936903_202163530167_R01C01","GSM3936904_202163530167_R02C01","GSM3936905_202163530167_R03C01","GSM3936906_202163530167_R04C01","GSM3936907_202163530167_R05C01","GSM3936908_202163530167_R06C01","GSM3936909_202163530167_R07C01","GSM3936910_202163530167_R08C01","GSM3936911_202163550114_R01C01","GSM3936912_202163550114_R02C01","GSM3936913_202163550114_R03C01","GSM3936914_202163550114_R04C01","GSM3936915_202163550114_R05C01","GSM3936916_202163550114_R06C01","GSM3936917_202163550114_R07C01","GSM3936918_202163550114_R08C01","GSM3936919_202163550130_R01C01","GSM3936920_202163550130_R02C01","GSM3936921_202163550130_R03C01","GSM3936922_202163550130_R04C01","GSM3936923_202163550130_R05C01","GSM3936924_202163550130_R06C01","GSM3936925_202163550130_R07C01","GSM3936926_202163550130_R08C01","GSM3936927_202163550152_R01C01","GSM3936928_202163550152_R02C01","GSM3936929_202163550152_R03C01","GSM3936930_202163550152_R04C01","GSM3936931_202163550152_R05C01","GSM3936932_202163550152_R06C01","GSM3936933_202163550152_R07C01","GSM3936934_202163550152_R08C01","GSM3936935_202163550167_R01C01","GSM3936936_202163550167_R02C01","GSM3936937_202163550167_R03C01","GSM3936938_202163550167_R04C01","GSM3936939_202163550167_R05C01","GSM3936940_202163550167_R06C01","GSM3936941_202163550167_R07C01","GSM3936942_202163550167_R08C01","GSM3936943_202184900081_R01C01","GSM3936944_202184900081_R02C01","GSM3936945_202184900081_R03C01","GSM3936946_202184900081_R04C01","GSM3936947_202184900081_R05C01","GSM3936948_202184900081_R06C01","GSM3936949_202184900081_R07C01","GSM3936950_202184900081_R08C01","GSM3936951_202184900085_R01C01","GSM3936952_202184900085_R02C01","GSM3936953_202184900085_R03C01","GSM3936954_202184900085_R04C01","GSM3936955_202184900085_R05C01","GSM3936956_202184900085_R06C01","GSM3936957_202184900085_R07C01","GSM3936958_202184900085_R08C01","GSM3936959_202184900109_R01C01","GSM3936960_202184900109_R02C01","GSM3936961_202184900109_R03C01","GSM3936962_202184900109_R04C01","GSM3936963_202184900109_R05C01","GSM3936964_202184900109_R06C01","GSM3936965_202184900109_R07C01","GSM3936966_202184900109_R08C01","GSM3936967_202184900129_R01C01","GSM3936968_202184900129_R02C01","GSM3936969_202184900129_R03C01","GSM3936970_202184900129_R04C01","GSM3936971_202184900129_R05C01","GSM3936972_202184900129_R06C01","GSM3936973_202184900129_R07C01","GSM3936974_202184900129_R08C01"
"cg15547661",0.765400776976136,0.795038633590891,0.741403431264266,0.748331450867646,0.661484602147986,0.715159711488923,0.675430545807915,0.820269153582812,0.742446465239073,0.740681636840306,0.727687048993544,0.758916565281424,0.757820039738859,0.778901182754674,0.786148942335555,0.731547228354914,0.746998024015808,0.714470284237726,0.751321535279246,0.696003330557868,0.720554658350504,0.742321132977745,0.787178786221979,0.765077645359336,0.766658705517077,0.776171079429735,0.752792031391488,0.77739662525496,0.721850346641167,0.791608897462174,0.772701266857376,0.702781095376216,0.659426780116435,0.757347400150716,0.711980440097799,0.802890812005156,0.794730188302615,0.74975720297831,0.809573030134372,0.763747703612982,0.731234866828087,0.784780023781213,0.772047331993749,0.790954009882174,0.795528512806,0.714091302734133,0.726358466722831,0.698103928747063,0.716509038668742,0.79674080598987,0.755103926096998,0.785422469823584,0.547609659931001,0.802909752216413,0.768005467353591,0.645115820138138,0.70130345635618,0.715382155420531,0.762126718280929,0.58354356685426,0.684422560429722,0.647803425167535,0.636173128072862,0.702214889255537,0.775443352535863,0.777376654632972,0.812797584484961,0.728815529466465,0.704800358905339,0.768734313373969,0.725443786982249,0.658448117539027,0.768390747542937,0.727295071893818,0.741954488548494,0.724655678482727,0.74154639894025,0.716614137775777,0.764669021305685,0.764300723791735,0.762550670408481,0.586508374746917,0.701609123574441,0.358204951329808,0.653379846734531,0.776886893307676,0.689048855322162,0.756379310344828,0.701303644495195,0.71769877675841,0.801497577448245,0.505610888277976,0.712732066351752,0.675755033557047,0.798691690678296,0.771259551392655
"cg12857737",0.528643216080402,0.3511011809767,0.361518550474547,0.525171624713959,0.500983422309638,0.628665931642778,0.42087312414734,0.627790003143666,0.366793113510359,0.348125,0.212235133287765,0.599417171037884,0.560297139244508,0.675759794946906,0.366083445491252,0.504876010030649,0.645373995466722,0.234625668449198,0.146734854445319,0.267510548523207,0.681561618062088,0.664086461223894,0.309409888357257,0.316295850871918,0.195625759416768,0.304521276595745,0.261768082663605,0.34646017699115,0.504162330905307,0.65050546729936,0.555778894472362,0.366189111747851,0.188339222614841,0.330841121495327,0.304129263913824,0.263421976919217,0.548632218844985,0.416893732970027,0.564887810794421,0.498453927025356,0.256064690026954,0.286023366508005,0.274958170663692,0.283280085197018,0.571109967404357,0.378802992518703,0.754418895667136,0.679601577090683,0.329411764705882,0.272357723577236,0.36282932416953,0.312602291325696,0.679778733866011,0.39202657807309,0.77774343122102,0.292418772563177,0.282467532467532,0.181681681681682,0.341257899488414,0.361449361449361,0.457345971563981,0.233410672853828,0.483245729303548,0.381609195402299,0.344224422442244,0.280669986419194,0.500606354596168,0.509814612868048,0.63007840342124,0.430752453653217,0.575316927665921,0.478607686729514,0.206496519721578,0.254214430209036,0.437081296396886,0.741359351744667,0.430396475770925,0.570396443127084,0.68628359592215,0.254275092936803,0.228938420853797,0.161736334405145,0.440533333333333,0.284696823869105,0.348546190651454,0.609212730318258,0.711269221941703,0.711737502752698,0.353111052769756,0.259451959764135,0.333929209867715,0.545013239187996,0.332648026315789,0.517161885245902,0.382978723404255,0.717375366568915
"cg11391221",0.878531073446328,0.865924895688456,0.877274848343444,0.886461436610394,0.866125150421179,0.873502994011976,0.866301450992005,0.898839986352781,0.884441575209813,0.862145884452376,0.897744690168601,0.83474513300639,0.856096874119966,0.835830115830116,0.893431983385254,0.86214992453463,0.858082706766917,0.820205479452055,0.904332700822264,0.846526315789474,0.841590542718968,0.829558541266795,0.838705693466716,0.8467707893626,0.845017051913604,0.820478723404255,0.845506692160612,0.839065420560748,0.870257402172296,0.855112154407929,0.866790967474622,0.870394736842105,0.796922047507528,0.781895504252734,0.878351340536214,0.848554913294798,0.802090066795949,0.852790796761824,0.898769695661558,0.879313111860055,0.902405498281787,0.840042941492217,0.841108857336038,0.89071813795061,0.868245094815302,0.88954898157129,0.883972161628752,0.856128886885985,0.842659644502962,0.844984802431611,0.88099084544965,0.579753354113023,0.88432753686991,0.878119001919386,0.884824667472793,0.88856518572469,0.758374106134738,0.776677667766777,0.818010614620784,0.828743811881188,0.885292391942108,0.783799880881477,0.710566403545215,0.83528014254603,0.844317873609981,0.447509373326192,0.884330867518494,0.856703337684132,0.858160101068106,0.89345380156836,0.875870392721196,0.862226100445996,0.836999734958919,0.874628639334522,0.909190672153635,0.851362742343355,0.857123993133501,0.895788043478261,0.827663810265732,0.808572039333048,0.843167701863354,0.742138364779874,0.808230340893658,0.792689629901063,0.913782092221229,0.887108792846498,0.786965545869656,0.835165867869561,0.872541603630862,0.887837113770316,0.845423471325484,0.740275428847548,0.860348882791062,0.882568359375,0.874120626582872,0.825792306159059
"cg07825928",0.595050618672666,0.669811320754717,0.615650172612198,0.447133757961783,0.4892578125,0.501204819277108,0.788546255506608,0.708100558659218,0.532710280373832,0.643171806167401,0.622641509433962,0.52734693877551,0.663954434499593,0.728782287822878,0.841625788367204,0.739247311827957,0.674395161290323,0.713256484149856,0.577244258872651,0.511064278187566,0.528692380056444,0.751004016064257,0.67644084934277,0.608324439701174,0.610474631751228,0.474393530997305,0.543638275499474,0.620550161812298,0.646784715750233,0.6898355754858,0.692231075697211,0.624913971094288,0.528,0.564903846153846,0.576634512325831,0.502544529262086,0.610148514851485,0.557347670250896,0.706122448979592,0.675911251980983,0.571095571095571,0.654774396642183,0.594559585492228,0.552083333333333,0.572844400396432,0.809286898839138,0.730905861456483,0.681618293755497,0.730820995962315,0.679159049360146,0.651773981603154,0.500459981600736,0.679369250985545,0.674224343675418,0.690335305719921,0.682926829268293,0.651113467656416,0.377828054298643,0.608,0.487881157154027,0.716478190630048,0.371929824561403,0.525121555915721,0.675384615384615,0.569573283858998,0.792079207920792,0.669961977186312,0.79445727482679,0.781601123595506,0.624066390041494,0.766859344894027,0.579465541490858,0.595598349381018,0.724105461393597,0.696,0.678781925343811,0.543939393939394,0.698795180722892,0.793717277486911,0.739240506329114,0.447133757961783,0.502170767004341,0.674479166666667,0.792494481236203,0.540927694406548,0.632776934749621,0.798337707786527,0.83091202582728,0.511382113821138,0.700970873786408,0.631961259079903,0.583868010999083,0.626802374893978,0.558558558558559,0.460583941605839,0.595113438045375
"cg13906362",0.600993377483444,0.646659116647792,0.551194539249147,0.524451939291737,0.563233376792699,0.552769070010449,0.658843980877879,0.778705636743215,0.572396274343776,0.476906552094522,0.572477064220184,0.667169811320755,0.678095238095238,0.520900321543408,0.755432269995377,0.56010498687664,0.568006843455945,0.382122905027933,0.653209109730849,0.586241276171486,0.647236180904523,0.667481662591687,0.703465346534653,0.732796780684105,0.482456140350877,0.418738049713193,0.656465942744324,0.720682302771855,0.72498298162015,0.714903846153846,0.673633440514469,0.608695652173913,0.409363745498199,0.430976430976431,0.560509554140127,0.592991913746631,0.590493601462523,0.461538461538462,0.608326908249807,0.784241142252776,0.790378006872852,0.635318704284222,0.762569832402235,0.545741324921136,0.632255389718076,0.596788194444444,0.781316348195329,0.68230563002681,0.605614973262032,0.67338003502627,0.66576332429991,0.463826910074375,0.617717478052674,0.677894736842105,0.704030922142463,0.681209503239741,0.576858108108108,0.487765089722675,0.453266331658291,0.591054313099042,0.689162561576355,0.48135593220339,0.543312543312543,0.686027619821283,0.647392290249433,0.486486486486487,0.575601374570447,0.617934551636209,0.59446764091858,0.640098603122432,0.820325473264696,0.651141127154169,0.510745891276865,0.729516288252715,0.602484472049689,0.766268260292165,0.629107981220657,0.533789563729683,0.609936967000371,0.822018994020401,0.485401459854015,0.546174142480211,0.829623287671233,0.592233009708738,0.608115323011212,0.610516066212269,0.537846836847947,0.447037150752226,0.660886319845857,0.481481481481481,0.357048748353096,0.534044298605414,0.630057803468208,0.463709677419355,0.485604036806174,0.69546055531071
"cg16367989",0.0396864628204223,0.0630882924931933,0.0406612385886997,0.0408068475880831,0.0506704882792507,0.0350426194019754,0.0430169475250852,0.044501655020228,0.0532931490738018,0.0521918870037034,0.0370917688783804,0.0481449758824325,0.0417327203551046,0.0511501463822668,0.0407194472282293,0.0516403091253391,0.0545209782364819,0.0815489749430524,0.036155285313377,0.0604403071278114,0.0392171736327088,0.0473058728510442,0.0463072436352172,0.0456183034669911,0.0391166716912873,0.0637895460797799,0.044341731003657,0.0476025673294739,0.0677656455793007,0.0482029241983736,0.0438316936862039,0.057255107386066,0.0933333333333333,0.0952825782344699,0.0354889910870538,0.0454176255584134,0.0405013516834603,0.0323641817038363,0.0335386721423682,0.0537363109297831,0.0543082524271845,0.0633001422475107,0.0419732614778734,0.0415709393558455,0.0487274806977409,0.0438637227171022,0.0462676822633297,0.055099749546593,0.0502550743514599,0.0311492106603293,0.0364963503649635,0.0475173886095999,0.0463828797394743,0.0627177700348432,0.0382446678107379,0.0484175315207136,0.12358680501781,0.0686900958466454,0.0760772899991915,0.0584244921153573,0.0536706516248527,0.0444008958566629,0.0445894968846692,0.0469698900072196,0.0408251711883505,0.0594968403481579,0.0412147505422994,0.049004251510405,0.103166404671008,0.0426783072982431,0.0566951686955057,0.0512512926577042,0.0450209319881957,0.0368439175562005,0.0466600832334062,0.0476795670711709,0.125178486435031,0.0624689958188647,0.0414366986499108,0.054051412374157,0.0333943275388838,0.0452061399983927,0.0681712207404644,0.0496792015683479,0.0662161679001752,0.0505458956732713,0.0535291087068521,0.0562375580623756,0.0525850900953951,0.0429284793814433,0.0661451376963684,0.052431001283697,0.0504413115539758,0.0665684385507575,0.0495402619113959,0.0609232530563847
"cg25644759",0.748975791433892,0.627049180327869,0.642880794701987,0.746102449888641,0.592701806118688,0.602209288514075,0.732410141533449,0.645997053045187,0.651704684817268,0.665601703940362,0.858911419423693,0.792766270634003,0.671592920353982,0.70276633313714,0.809237618252643,0.707967479674797,0.728935532233883,0.683512318382817,0.588332157139497,0.685846987485486,0.7538402824158,0.736195716250737,0.711804365215404,0.708658623136977,0.687404229236899,0.676574977817214,0.461288324558687,0.715882106439447,0.733816622421891,0.79646017699115,0.618256758394957,0.758210271104254,0.626745040411462,0.728320194057004,0.549534161490683,0.515299877600979,0.778113799283154,0.836694274396831,0.690464467421631,0.743252139565504,0.657640232108317,0.667294117647059,0.415977961432507,0.606031128404669,0.677930654925702,0.700356188780053,0.676476496584974,0.784355631545202,0.67161304938831,0.567985850099492,0.617080367991668,0.429009193054137,0.735880612376174,0.715054696996006,0.550586232980333,0.310943673619406,0.713635069740962,0.458448753462604,0.802715065663273,0.303551454138702,0.629973474801061,0.41699449252557,0.734953271028037,0.564442071542979,0.764596602972399,0.512234127618743,0.660524160524161,0.588899479433976,0.752707022790554,0.792704854867711,0.743287176399759,0.676443722724043,0.7000777000777,0.717327459618209,0.720683343502135,0.685679774526909,0.625211253603738,0.718605690451363,0.606063284426374,0.298475413356238,0.599722991689751,0.777351247600768,0.690619992604462,0.24357192494788,0.744088859562301,0.702359346642468,0.633267031327698,0.596434509514133,0.779411764705882,0.799850913156914,0.808849557522124,0.621643686502177,0.675185553600122,0.757689221717037,0.201000312597687,0.777826532104724
"cg11185904",0.275842766513248,0.711179068977234,0.63626934737514,0.68302928468555,0.478682357480467,0.560361192345185,0.618638065364768,0.349876853013616,0.640454494318821,0.598951674763488,0.637059025002854,0.601114290016564,0.584541342920097,0.657104410055661,0.6649904948795,0.50806964036091,0.581467126040769,0.520951704545455,0.61619674574587,0.624354299604983,0.625195268913189,0.667423603451632,0.684776793675325,0.379010302674425,0.570686070686071,0.718615812073756,0.650057714505579,0.500641761805039,0.657352296222041,0.723881605622381,0.421296578642435,0.669620787363598,0.658110322228291,0.433011230086184,0.502739011347333,0.748874758876902,0.275982532751092,0.580632656225771,0.448957994138717,0.277556509594993,0.660147865490103,0.705868030192355,0.552298391696133,0.749957533548497,0.291053446940356,0.512687397361869,0.739479997406471,0.630355888550691,0.482265416251899,0.553047109487146,0.675580684596577,0.392488780410991,0.558085998520102,0.71437799926172,0.737881302581125,0.638775200848871,0.671960196292257,0.602523659305994,0.765953399904898,0.371623311655828,0.573364827624993,0.604651162790698,0.69284288220703,0.627523206129365,0.305423213380639,0.790145820124989,0.601273778597168,0.57051282051282,0.708702348864074,0.723596776473915,0.378142318776325,0.355723421606078,0.675076923076923,0.695211786372007,0.466913211110237,0.642728770405871,0.740673961701069,0.258809523809524,0.644944064298903,0.523209586203035,0.556586270871985,0.80538234328848,0.479808744743361,0.557167103842,0.646129445495028,0.173984375,0.629179489854468,0.64311859443631,0.653467073702573,0.719320426708811,0.589994562262099,0.499493106244931,0.625516924490734,0.271350546176763,0.321443256578947,0.702852452288118
"cg14894222",0.0530952238269311,0.0541057071306182,0.0522323363675769,0.0438130797503063,0.0394281346940611,0.0383924349881797,0.0424730581347653,0.0426723223753977,0.0644984669294788,0.0486953209320043,0.043754643771155,0.0510442924018725,0.0540629999448337,0.0670559017036295,0.0445796548158753,0.0568385427035636,0.0468924829620588,0.0626337288465279,0.0523587740384615,0.0499022892238973,0.0511195833109596,0.0472036942021549,0.0548669272287363,0.0518521716604784,0.0582456951346354,0.0656859889309642,0.0463608266165687,0.0501692324489573,0.102108971133172,0.0448324107305797,0.0548988544967097,0.0458668271504105,0.0512285209571222,0.0751989945538333,0.0581164597153711,0.0466473783056698,0.0422636791999231,0.0430078294910831,0.0450977207514482,0.041489414944197,0.0609966986322905,0.060827718960539,0.0488676996424315,0.0455788514129444,0.0476897934927945,0.0487835729645402,0.0466504796401704,0.0534048304124161,0.0457364708110411,0.0567174455633015,0.0563415550269187,0.0454428754813864,0.0461569335741521,0.0610358363935672,0.0557191753562047,0.0455252599688856,0.0449651678277391,0.077007299270073,0.049766388220303,0.0697242841993637,0.0450113181264148,0.109285582425697,0.0443894162424909,0.0454685370036498,0.0444782939832445,0.0442181818181818,0.0549332428151165,0.0468868050308875,0.044274444178819,0.0548956174493252,0.0642225802237994,0.0509273690773067,0.0608415763856178,0.068932628110639,0.046326364927948,0.0572029329307742,0.121472266488459,0.0579349672409609,0.0840232141333106,0.0441183569049573,0.0429774585087937,0.102501690331305,0.053281925024388,0.0530872728750864,0.0450231534546788,0.0580268464455547,0.0561985542974136,0.0466822132711469,0.0520872274143302,0.047380110224562,0.154365386743388,0.0540996367410483,0.056195248842814,0.0630207044460942,0.0555076798296751,0.0530864856212986
"cg04139359",0.517130237555211,0.302028081123245,0.259650834959879,0.233513156446108,0.33159455304195,0.251409898276498,0.264870408353533,0.552930192473427,0.298674183108884,0.247461757140923,0.223361761848213,0.1291567695962,0.209340634878233,0.183440636243136,0.225160147199128,0.426595805474599,0.205945833043236,0.210980876002468,0.324752798888616,0.196175529483468,0.102684952675295,0.197208817007956,0.280993492961341,0.548005260850504,0.188792646278946,0.501827676240209,0.328839166188564,0.23767132965946,0.331663685152057,0.39058021954253,0.260718925941966,0.10253231804498,0.152936539219551,0.453696498054475,0.336102802703002,0.114711086704497,0.124828597096789,0.699006050129646,0.0926849203105844,0.627951112123282,0.349943799175721,0.371447751174759,0.241070234113712,0.206479750778816,0.244594379216915,0.382220014899429,0.346406091817422,0.239887111947319,0.218464778843904,0.433538572980804,0.574454925003866,0.337160503602819,0.168611096447236,0.273253809556643,0.195105598390882,0.126164372269392,0.343520090548953,0.314081765087605,0.623127962085308,0.366394567651521,0.450110864745011,0.389566065333983,0.402861230329041,0.243915069911963,0.101010101010101,0.134692616620327,0.349489957549262,0.423928077455048,0.347957253157437,0.102947591450115,0.374734942476878,0.221029831643202,0.342732240437158,0.621668895976952,0.404685903983657,0.573584477476455,0.172093570001176,0.444582372761128,0.500422528209972,0.128071981735977,0.357857672349889,0.233184880666895,0.286991119824703,0.472775502606106,0.23540619425977,0.443721160184575,0.47444352844188,0.500025605571772,0.199130778348479,0.214375665988569,0.264649859943978,0.280737126497036,0.122121423586881,0.606626905235255,0.423436781021525,0.571802021610317
"cg13861326",0.456797966963151,0.37020316027088,0.417112299465241,0.521904761904762,0.443434998918451,0.599389814597512,0.56140350877193,0.128695652173913,0.484087102177554,0.435568952524491,0.344339622641509,0.28487059232239,0.480166636478899,0.538753159224937,0.643339333933393,0.274002493765586,0.414422241529105,0.428176795580111,0.522884882108183,0.353055286129971,0.298181818181818,0.417142857142857,0.591205920766217,0.122251539138083,0.57645875251509,0.46087786259542,0.691899070385126,0.502040816326531,0.421539673164009,0.282528791962754,0.622814321398834,0.684931506849315,0.657698056801196,0.46887417218543,0.798708288482239,0.461564396493594,0.232624274826527,0.211272661999641,0.699496106275767,0.478848283499446,0.548309178743961,0.389402859545837,0.539229024943311,0.538847117794486,0.217574123989218,0.306406273117325,0.381155015197568,0.268216770413768,0.5078125,0.40241145440844,0.496705524581855,0.0968188105117566,0.284725107325855,0.596204933586338,0.280281690140845,0.191543126684636,0.619047619047619,0.392,0.654441007512152,0.267660631877884,0.322780020181635,0.126563092080333,0.617056305564702,0.46556920936703,0.415141955835962,0.187178793616446,0.508353221957041,0.310723758999621,0.530980713992614,0.562918838421445,0.172995400018039,0.392508655964747,0.525035765379113,0.579973992197659,0.304190260475651,0.232048635008029,0.306886982845611,0.332774798927614,0.661143838978891,0.256124971903799,0.357142857142857,0.37984496124031,0.479941648431802,0.147493403693931,0.369661442756311,0.273562537048014,0.617685137234594,0.789517869992804,0.286544046466602,0.427752293577982,0.462821403752606,0.373655913978495,0.770121598147076,0.505762411347518,0.0931872873620446,0.266406475860075
"cg03240117",0.438397910317806,0.522672621092408,0.498571057417511,0.660194174757282,0.211137077927311,0.149603698811096,0.416989039329465,0.547582045890849,0.365398683247988,0.605159538357094,0.631337861317327,0.51538390464751,0.382731169626454,0.53365934866299,0.601965819534225,0.401118853665718,0.572185843467415,0.313047102959567,0.448056639213986,0.415502868896828,0.508446103593094,0.437088301509214,0.498164500446473,0.237141272702066,0.453008789722786,0.442724458204334,0.354582693292371,0.449831037171822,0.323063237910399,0.574434508153603,0.500583059472066,0.646685399105006,0.300217024354955,0.574002574002574,0.271091607240812,0.449139944786579,0.148239099185434,0.58343472970624,0.52380206702161,0.137332230774124,0.559193218357205,0.49825452237385,0.353999357532926,0.548588747868915,0.197735742915407,0.399481193255512,0.57181383880413,0.463169051404345,0.342997061704212,0.421175206019348,0.507729153059003,0.278732809430255,0.301647152212741,0.418556085918854,0.754637790648871,0.482840003933523,0.413822987758639,0.191199580932425,0.0746496461773276,0.0594608213655833,0.386086280606296,0.597843665768194,0.372104484967964,0.184300800430484,0.286706456863809,0.286112077967282,0.511069309795977,0.34935331118807,0.296849887495982,0.761845807540799,0.375933662488923,0.455919014882526,0.182934548677048,0.465146410987302,0.285592860178496,0.395062649164678,0.613947696139477,0.310865191146881,0.506761948670662,0.363314902918863,0.379432624113475,0.594638148256666,0.191476997578692,0.460382204093965,0.283325370281892,0.35965925498123,0.418709716282152,0.294654260171502,0.615028901734104,0.542091836734694,0.500229955541929,0.163561756257694,0.328836979766409,0.175747776879547,0.0538216935578848,0.58965234054202
"cg27506274",0.501246882793017,0.651919866444073,0.682092555331992,0.553359683794466,0.771270036991369,0.691756272401434,0.854100589034889,0.740276035131744,0.709677419354839,0.64827018121911,0.658640226628895,0.70556640625,0.761071060762101,0.696609161213563,0.758516601983614,0.776885043263288,0.705084745762712,0.721359223300971,0.736682808716707,0.636621315192744,0.680115273775216,0.702038924930491,0.649145860709593,0.75537109375,0.547344110854504,0.557575757575758,0.718283582089552,0.701026119402985,0.742541436464088,0.760177646188009,0.676207513416816,0.797527047913447,0.454954954954955,0.51528384279476,0.731843575418994,0.746149458071877,0.372534696859021,0.372549019607843,0.751667902149741,0.737593984962406,0.677731673582296,0.61734693877551,0.703481392557023,0.705188679245283,0.335863377609108,0.794320798158097,0.827134146341463,0.855359448988377,0.733298264071541,0.726333907056799,0.642083897158322,0.661027976577749,0.794651384909265,0.721847930702599,0.834172435494021,0.786819991154357,0.691235059760956,0.501298701298701,0.751452550032279,0.612309310889006,0.888054607508532,0.341830822711472,0.719298245614035,0.623899371069182,0.693558474046279,0.743313201035375,0.697386519944979,0.835336874475818,0.790248691099476,0.815592903828198,0.810903545558521,0.797535211267606,0.59427374301676,0.565749235474006,0.774212715389186,0.79256698357822,0.806811145510836,0.776974080771549,0.824938574938575,0.703045685279188,0.550847457627119,0.776354679802956,0.801706827309237,0.782996894409938,0.752247393024092,0.759312320916905,0.724677716390424,0.778994524639124,0.732793522267207,0.738270209157716,0.62278978388998,0.775314116777531,0.820765441455097,0.74004550625711,0.776951672862453,0.783798001052078
"cg08924825",0.62406015037594,0.477199743095697,0.482463644140291,0.431340872374798,0.463061690784463,0.508016877637131,0.581521739130435,0.383854166666667,0.54559043348281,0.521459227467811,0.419117647058824,0.459665144596651,0.543359611885991,0.465138490926457,0.716801523084246,0.622813156053184,0.499331550802139,0.423122765196663,0.618736383442266,0.458708094848733,0.590409150901892,0.493326214628938,0.581896551724138,0.545222929936306,0.454,0.37877094972067,0.56651224354732,0.61635687732342,0.496644295302013,0.645261293179805,0.451612903225806,0.700395703787451,0.51779359430605,0.368283093053735,0.577107607950651,0.559115179252479,0.176548089591568,0.399383983572895,0.319509896324222,0.480546792849632,0.457627118644068,0.574248120300752,0.511133603238866,0.375533428165007,0.181404749873674,0.644011142061281,0.689115113547377,0.621148036253776,0.618320610687023,0.517140058765916,0.574776785714286,0.625115420129271,0.439272727272727,0.437853107344633,0.731850117096019,0.687833827893175,0.503694581280788,0.340740740740741,0.407911001236094,0.313765182186235,0.642482517482518,0.469306930693069,0.342225609756098,0.542662116040956,0.568204121687929,0.760922330097087,0.570361145703611,0.641718976339932,0.454844778927563,0.568284789644013,0.504051172707889,0.565754159957058,0.397247706422018,0.657091561938959,0.480676328502415,0.660455486542443,0.605026929982047,0.439393939393939,0.693781407035176,0.441326530612245,0.334426229508197,0.529577464788732,0.609432571849668,0.658256880733945,0.565568258238063,0.579948141745895,0.554064719810576,0.693435521492836,0.549067315490673,0.622345337026778,0.441307578008915,0.546252927400468,0.585691404164442,0.502857142857143,0.752423564504101,0.60752688172043
"cg21511194",0.113793103448276,0.119100294985251,0.07778198334595,0.0829814189189189,0.0890548692904338,0.17001361470388,0.118850609297427,0.138587675218196,0.128896672504378,0.0783548483938757,0.0774917853231106,0.0782312925170068,0.0870622568093385,0.0671765879614233,0.111689277086043,0.0784313725490196,0.0889276373147341,0.20501138952164,0.093373103358838,0.0906643827236021,0.0810290117860381,0.0746893228506214,0.0886358009408269,0.0859359844810863,0.148227253310551,0.180779569892473,0.0782924613987284,0.045539148777764,0.0935960591133005,0.116454689984102,0.093207222699914,0.0894458496206024,0.0953625081645983,0.103305785123967,0.0986821942997242,0.0644433299899699,0.0541284403669725,0.068346923647146,0.112376906738753,0.0981723237597911,0.140969162995595,0.101067168863779,0.0872093023255814,0.0807418770046019,0.0746951219512195,0.104991394148021,0.094803276487176,0.0973878097789685,0.0789121711992867,0.0884057971014493,0.0707173338752286,0.10822364720441,0.129184718393068,0.117100792751982,0.0879470198675497,0.0967846703475154,0.0785562632696391,0.2,0.112557208237986,0.0758646687399868,0.121550820817324,0.150029188558085,0.0648327137546468,0.11917579357713,0.0654338549075391,0.0743462286578777,0.0862454286875254,0.110217872538739,0.109132619619838,0.0581056269575548,0.0862284998291377,0.0784495764187072,0.0648967551622419,0.0711233211233211,0.120307720826768,0.0751583797273949,0.103435582822086,0.059507357125437,0.0783702549259713,0.100409471247997,0.0697428672067629,0.0585618977020015,0.0739850049511954,0.0572114422884577,0.0777058279370953,0.0606931530008453,0.0773868245094815,0.0570936384889873,0.0766705291618385,0.0783732830595206,0.134513274336283,0.0864498173595408,0.0599275294992103,0.0671296296296296,0.0701549935904906,0.0828504500061645
